product_id,product_name,category_id,brand,unit_price,cost_price,stock_quantity,is_active,created_date,avg_rating
5271,AutoZen Essential Shampoo,1017,AutoZen,519.71,318.4,5,1,2023-11-15,4.5
5272,BasicWear Pro Conditioner,1017,BasicWear,456.57,262.2,250,1,2024-12-07,4.6
5273,TrendKart Premium Conditioner,1017,TrendKart,1198.69,895.6,50,1,2025-09-26,4.0
5274,NovaHome Ultra Shampoo,1017,NovaHome,403.88,296.08,250,1,2023-05-24,3.7
5275,NovaHome Deluxe Shampoo,1017,NovaHome,767.6,565.62,20,1,2023-05-03,4.3
5276,PrimeStyle Essential Shampoo,1017,PrimeStyle,463.18,345.82,100,1,2023-04-24,5.0
5277,KidJoy Smart Hair Oil,1017,KidJoy,1027.87,800.06,100,1,2024-08-12,4.4
5278,FitPro Deluxe Shampoo,1017,FitPro,1194.22,945.64,20,1,2023-10-18,4.9
5279,ChefMate Everyday Hair Oil,1017,ChefMate,955.41,552.98,100,1,2024-10-06,4.5
5280,ChefMate Pro Lipstick,1018,ChefMate,867.08,686.4,20,1,2025-02-03,5.0
5281,NovaHome Smart Compact Powder,1018,NovaHome,1296.44,742.31,20,1,2023-08-05,3.7
5282,TrendKart Premium Compact Powder,1018,TrendKart,972.85,665.57,0,1,2024-11-06,3.0
5283,BasicWear Everyday Compact Powder,1018,BasicWear,969.88,715.05,50,1,2023-10-09,2.6
5284,PureGlow Ultra Kajal,1018,PureGlow,1801.22,1361.01,100,1,2024-06-04,4.4
5285,BasicWear Classic Kajal,1018,BasicWear,749.82,456.23,20,0,2025-08-22,4.1
5286,KidJoy Ultra Lipstick,1018,KidJoy,1213.81,767.13,50,1,2025-06-20,3.4
5287,BasicWear Classic Foundation,1018,BasicWear,1088.81,823.1,20,1,2023-04-09,4.1
5288,HouseCraft Signature Kajal,1018,HouseCraft,1074.63,628.6,5,1,2024-03-27,3.7
5289,FitPro Deluxe Lipstick,1018,FitPro,736.94,426.71,50,1,2023-10-22,3.9
5290,PrimeStyle Smart Foundation,1018,PrimeStyle,913.91,591.45,20,1,2023-01-04,4.4
5291,PureGlow Smart Kajal,1018,PureGlow,2447.93,1705.8,5,0,2025-04-01,4.7
5292,BasicWear Signature Foundation,1018,BasicWear,1252.8,720.05,100,1,2024-11-09,3.7
5293,PureGlow Ultra Compact Powder,1018,PureGlow,1902.49,1493.0,20,1,2023-10-06,4.5
5294,GlowUp Premium Kajal,1018,GlowUp,2349.64,1509.96,50,1,2025-02-28,4.2
5295,DailyBasics Comfort Compact Powder,1018,DailyBasics,2896.63,2212.63,5,1,2024-08-10,4.2
5296,KidJoy Everyday Lipstick,1018,KidJoy,877.97,680.8,100,1,2024-03-31,3.8
5297,PureGlow Premium Kajal,1018,PureGlow,1579.3,977.54,100,1,2023-01-11,3.8
5298,HouseCraft Comfort Lipstick,1018,HouseCraft,2884.46,2064.39,20,0,2023-03-22,4.4
5299,ChefMate Premium Lipstick,1018,ChefMate,1239.33,784.96,20,1,2025-07-29,4.2
5300,DailyBasics Ultra Perfume,1019,DailyBasics,2138.92,1213.09,100,1,2025-08-20,3.1
5301,AutoZen Essential Body Mist,1019,AutoZen,1910.56,1153.96,20,1,2024-08-04,5.0
5302,ChefMate Everyday Perfume,1019,ChefMate,2721.58,1597.26,50,1,2025-06-07,4.7
5303,TrendKart Premium Body Mist,1019,TrendKart,4171.72,3189.7,250,1,2024-09-12,4.1
5304,KidJoy Pro Perfume,1019,KidJoy,3370.8,2065.17,250,1,2023-06-07,3.2
5305,BasicWear Classic Perfume,1019,BasicWear,5089.9,3901.98,100,1,2023-05-16,4.9
5306,NovaHome Premium Perfume,1019,NovaHome,3114.3,2327.93,20,1,2023-11-25,4.3
5307,NovaHome Ultra Perfume,1019,NovaHome,2401.78,1330.45,20,1,2025-08-15,4.8
5308,PrimeStyle Premium Deodorant,1019,PrimeStyle,3578.12,2631.46,50,1,2025-04-27,2.4
5309,GlowUp Classic Body Mist,1019,GlowUp,2029.46,1148.45,250,1,2025-07-05,3.4
5310,KidJoy Everyday Deodorant,1019,KidJoy,1273.35,889.33,100,1,2025-08-15,4.8
5311,DailyBasics Smart Deodorant,1019,DailyBasics,2376.26,1868.58,20,1,2023-08-12,4.4
5312,TrendKart Smart Perfume,1019,TrendKart,2527.93,1679.84,20,1,2023-09-23,3.3
5313,FitPro Premium Perfume,1019,FitPro,1117.06,851.0,50,1,2023-04-20,3.8
5314,FitPro Classic Deodorant,1019,FitPro,2043.5,1487.87,5,1,2025-04-10,3.9
5315,HouseCraft Classic Deodorant,1019,HouseCraft,2071.29,1306.01,100,1,2025-07-30,5.0
5316,PrimeStyle Classic Perfume,1019,PrimeStyle,4071.98,2519.55,20,1,2024-03-08,4.2
5317,KidJoy Ultra Body Mist,1019,KidJoy,2347.12,1708.79,50,0,2024-10-23,4.1
5318,KidJoy Ultra Deodorant,1019,KidJoy,3508.92,2188.6,20,1,2023-06-14,4.1
5319,PureGlow Ultra Body Mist,1019,PureGlow,3846.45,2210.92,50,1,2025-09-17,4.3
5320,GlowUp Smart Yoga Mat,1021,GlowUp,33522.95,25691.09,20,1,2025-07-09,4.0
5321,DailyBasics Comfort Resistance Band,1021,DailyBasics,20535.08,13418.72,20,1,2025-11-05,3.5
5322,PureGlow Signature Resistance Band,1021,PureGlow,8637.89,6326.42,100,1,2025-05-13,5.0
5323,NovaHome Signature Treadmill,1021,NovaHome,18230.15,13057.84,250,1,2025-07-27,4.4
5324,BasicWear Pro Treadmill,1021,BasicWear,34999.0,27325.34,100,1,2023-01-27,4.1
5325,HouseCraft Classic Yoga Mat,1021,HouseCraft,20507.81,11757.28,20,1,2025-02-23,4.8
5326,ChefMate Everyday Yoga Mat,1021,ChefMate,26702.54,15555.0,20,1,2023-12-20,3.4
5327,KidJoy Ultra Yoga Mat,1021,KidJoy,11426.94,7889.4,100,1,2025-09-18,4.3
5328,NovaHome Signature Yoga Mat,1021,NovaHome,26440.55,20316.97,100,1,2025-05-04,4.4
5329,TrendKart Premium Resistance Band,1021,TrendKart,21386.89,14973.02,100,1,2025-07-09,3.4
5330,AutoZen Classic Treadmill,1021,AutoZen,10168.16,6882.35,100,1,2025-05-13,4.9
5331,DailyBasics Comfort Dumbbell Set,1021,DailyBasics,10821.2,8243.79,20,1,2023-10-12,4.1
5332,NovaHome Smart Treadmill,1021,NovaHome,26187.85,15155.47,50,1,2025-04-18,3.6
5333,DailyBasics Ultra Treadmill,1021,DailyBasics,8572.52,6444.87,20,1,2023-04-26,3.3
5334,BasicWear Ultra Yoga Mat,1021,BasicWear,26817.39,20310.56,50,1,2025-07-17,4.7
5335,PrimeStyle Premium Treadmill,1021,PrimeStyle,19277.25,11919.46,50,1,2025-07-03,3.9
5336,NovaHome Everyday Treadmill,1021,NovaHome,5890.0,3248.49,50,1,2023-08-25,3.1
5337,BasicWear Ultra Dumbbell Set,1021,BasicWear,23574.83,15328.26,100,1,2025-05-19,4.4
5338,HouseCraft Premium Dumbbell Set,1021,HouseCraft,17244.74,12701.23,20,1,2024-05-05,4.3
5339,PureGlow Signature Dumbbell Set,1021,PureGlow,8093.5,5369.32,50,1,2023-11-22,3.9
5340,TrendKart Everyday Track Suit,1022,TrendKart,873.93,638.32,100,1,2025-04-27,3.4
5341,HouseCraft Ultra Gym Shorts,1022,HouseCraft,2267.54,1747.9,100,1,2023-08-31,3.2
5342,ChefMate Pro Track Suit,1022,ChefMate,876.6,617.53,20,1,2023-01-26,4.0
5343,TrendKart Classic Gym Shorts,1022,TrendKart,1510.17,997.89,100,1,2023-07-25,3.3
5344,AutoZen Comfort Sports T-Shirt,1022,AutoZen,646.0,426.69,250,1,2023-12-16,4.4
5345,ChefMate Essential Sports T-Shirt,1022,ChefMate,1602.39,1086.56,5,1,2025-07-09,4.9
5346,HouseCraft Signature Sports T-Shirt,1022,HouseCraft,1523.01,945.5,100,1,2025-10-26,4.4
5347,FitPro Ultra Gym Shorts,1022,FitPro,1008.58,687.58,50,1,2023-10-25,3.7
5348,DailyBasics Premium Sports T-Shirt,1022,DailyBasics,769.21,499.08,100,1,2024-11-14,3.7
5349,Urbanic Premium Gym Shorts,1022,Urbanic,1236.23,743.1,100,1,2024-03-01,4.8
5350,ChefMate Pro Track Suit,1022,ChefMate,943.52,579.21,50,1,2025-11-10,5.0
5351,Urbanic Classic Sports T-Shirt,1022,Urbanic,1966.84,1326.33,20,1,2024-07-25,4.3
5352,PrimeStyle Pro Sports T-Shirt,1022,PrimeStyle,1464.4,944.61,50,1,2025-09-27,4.0
5353,KidJoy Essential Gym Shorts,1022,KidJoy,1084.14,747.71,50,1,2023-05-03,3.3
5354,HouseCraft Everyday Gym Shorts,1022,HouseCraft,958.58,622.38,50,1,2025-10-30,5.0
5355,PureGlow Premium Gym Shorts,1022,PureGlow,1904.14,1056.2,20,1,2023-07-10,5.0
5356,AutoZen Everyday Track Suit,1022,AutoZen,1071.11,704.06,20,1,2025-10-22,3.5
5357,TrendKart Signature Sports T-Shirt,1022,TrendKart,1457.29,843.47,5,1,2023-10-10,3.6
5358,PrimeStyle Everyday Track Suit,1022,PrimeStyle,1610.32,1208.27,100,1,2023-04-26,3.2
5359,GlowUp Comfort Gym Shorts,1022,GlowUp,528.7,412.36,20,1,2024-04-07,4.3
5360,HouseCraft Signature Camping Tent,1023,HouseCraft,11921.99,7282.3,50,1,2025-02-14,4.4
5361,KidJoy Signature Water Bottle,1023,KidJoy,6829.57,3890.54,20,1,2023-12-01,4.1
5362,DailyBasics Everyday Hiking Backpack,1023,DailyBasics,5622.52,3560.56,5,1,2024-10-07,3.3
5363,KidJoy Classic Camping Tent,1023,KidJoy,3576.32,2533.13,100,1,2024-06-28,4.8
5364,DailyBasics Smart Water Bottle,1023,DailyBasics,2992.0,2323.23,250,1,2024-02-15,3.9
5365,GlowUp Everyday Hiking Backpack,1023,GlowUp,9474.91,7480.97,50,1,2024-09-06,4.2
5366,DailyBasics Pro Water Bottle,1023,DailyBasics,5686.66,3273.82,20,1,2023-09-29,3.9
5367,PrimeStyle Essential Hiking Backpack,1023,PrimeStyle,7360.69,5156.9,5,1,2025-01-24,4.7
5368,PrimeStyle Classic Water Bottle,1023,PrimeStyle,3487.22,2747.31,5,0,2023-01-02,3.3
5369,FitPro Comfort Water Bottle,1023,FitPro,2062.66,1523.5,50,1,2025-09-12,4.4
5370,BasicWear Comfort Water Bottle,1023,BasicWear,6273.84,4900.11,250,1,2024-07-27,5.0
5371,NovaHome Ultra Water Bottle,1023,NovaHome,5381.75,4122.75,50,1,2025-02-05,4.0
5372,PrimeStyle Everyday Water Bottle,1023,PrimeStyle,5904.97,3896.93,100,1,2025-03-01,4.3
5373,BasicWear Comfort Hiking Backpack,1023,BasicWear,4733.28,2961.64,20,1,2024-12-15,3.6
5374,Urbanic Ultra Hiking Backpack,1023,Urbanic,5239.31,3342.6,50,1,2024-01-23,4.1
5375,FitPro Deluxe Camping Tent,1023,FitPro,5101.76,3382.36,50,1,2023-03-16,4.6
5376,TrendKart Everyday Camping Tent,1023,TrendKart,5192.81,2955.66,50,1,2024-12-08,3.3
5377,AutoZen Ultra Camping Tent,1023,AutoZen,3808.91,2577.74,0,1,2023-12-18,4.0
5378,KidJoy Ultra Hiking Backpack,1023,KidJoy,5314.42,4190.73,250,1,2023-12-01,4.4
5379,FitPro Premium Water Bottle,1023,FitPro,5335.25,4146.89,50,1,2025-06-22,2.9
5380,NovaHome Essential Mystery Book,1025,NovaHome,190.79,133.79,50,1,2025-02-05,4.5
5381,Urbanic Pro Mystery Book,1025,Urbanic,313.97,208.05,5,0,2023-11-16,5.0
5382,KidJoy Classic Short Story Collection,1025,KidJoy,376.29,267.74,250,1,2023-11-26,3.9
5383,GlowUp Essential Novel,1025,GlowUp,257.06,169.52,100,1,2024-03-10,3.9
5384,KidJoy Smart Short Story Collection,1025,KidJoy,378.54,265.91,100,1,2024-03-04,4.1
5385,TrendKart Everyday Short Story Collection,1025,TrendKart,561.61,363.28,50,1,2023-11-11,3.2
5386,Urbanic Ultra Short Story Collection,1025,Urbanic,176.37,131.8,50,1,2023-05-16,4.0
5387,HouseCraft Everyday Mystery Book,1025,HouseCraft,457.95,289.62,100,1,2024-03-23,4.6
5388,TrendKart Signature Mystery Book,1025,TrendKart,261.85,160.51,0,1,2025-09-28,2.5
5389,PrimeStyle Ultra Mystery Book,1025,PrimeStyle,265.84,168.37,50,1,2024-12-22,4.3
5390,NovaHome Pro Mystery Book,1025,NovaHome,346.67,217.56,20,1,2025-08-19,4.4
5391,PrimeStyle Signature Mystery Book,1025,PrimeStyle,635.44,444.02,5,1,2024-10-17,4.0
5392,KidJoy Deluxe Novel,1025,KidJoy,279.89,180.3,100,1,2023-11-17,3.6
5393,BasicWear Pro Short Story Collection,1025,BasicWear,175.93,127.67,50,1,2024-08-06,3.1
5394,HouseCraft Smart Mystery Book,1025,HouseCraft,250.01,177.88,100,1,2023-01-01,4.7
5395,NovaHome Smart Short Story Collection,1025,NovaHome,490.29,271.89,5,1,2023-11-02,3.8
5396,DailyBasics Pro Short Story Collection,1025,DailyBasics,899.0,571.25,100,1,2024-04-02,3.7
5397,DailyBasics Essential Short Story Collection,1025,DailyBasics,669.75,535.8,5,1,2024-09-09,5.0
5398,TrendKart Classic Novel,1025,TrendKart,439.66,334.63,50,1,2024-11-28,3.7
5399,ChefMate Smart Novel,1025,ChefMate,291.01,199.33,5,1,2024-05-10,4.2
5400,Urbanic Smart History Book,1026,Urbanic,288.6,206.49,20,1,2024-04-15,3.5
5401,AutoZen Pro History Book,1026,AutoZen,335.34,216.02,20,1,2023-08-16,4.4
5402,GlowUp Pro Biography,1026,GlowUp,1023.97,760.58,20,1,2024-05-18,4.5
5403,Urbanic Comfort Biography,1026,Urbanic,931.33,607.89,50,1,2025-08-17,3.6
5404,FitPro Essential History Book,1026,FitPro,481.67,338.44,50,1,2025-04-27,3.9
5405,DailyBasics Comfort History Book,1026,DailyBasics,710.9,485.9,5,0,2023-06-30,5.0
5406,DailyBasics Comfort Self-Help Book,1026,DailyBasics,410.28,263.38,250,1,2023-04-01,4.7
5407,FitPro Comfort History Book,1026,FitPro,1215.4,902.26,100,1,2024-07-02,4.4
5408,KidJoy Smart Self-Help Book,1026,KidJoy,471.59,308.73,250,1,2024-11-05,3.6
5409,ChefMate Essential Biography,1026,ChefMate,335.69,235.37,50,1,2023-12-23,2.9
5410,BasicWear Premium Self-Help Book,1026,BasicWear,506.72,339.58,100,1,2025-05-21,3.9
5411,HouseCraft Smart Self-Help Book,1026,HouseCraft,870.29,633.44,100,1,2025-03-10,3.8
5412,TrendKart Classic History Book,1026,TrendKart,520.63,297.26,100,1,2024-12-17,4.3
5413,FitPro Deluxe Biography,1026,FitPro,723.49,561.66,100,1,2023-08-28,4.5
5414,HouseCraft Signature Biography,1026,HouseCraft,619.62,487.4,250,0,2023-08-01,3.3
5415,NovaHome Comfort Biography,1026,NovaHome,691.21,540.95,100,1,2023-01-27,3.7
5416,PureGlow Premium Self-Help Book,1026,PureGlow,1051.25,710.12,100,1,2023-09-18,4.1
5417,HouseCraft Signature Biography,1026,HouseCraft,638.4,410.96,20,1,2024-05-21,5.0
5418,HouseCraft Everyday Biography,1026,HouseCraft,824.9,626.75,50,1,2025-06-23,4.3
5419,ChefMate Everyday History Book,1026,ChefMate,528.14,309.76,0,1,2023-03-19,3.4
5420,FitPro Deluxe Notebook Set,1027,FitPro,915.18,662.61,100,1,2024-03-17,3.6
5421,FitPro Comfort Notebook Set,1027,FitPro,2341.58,1648.09,50,1,2024-11-01,4.3
5422,TrendKart Premium Notebook Set,1027,TrendKart,1848.16,1116.13,50,1,2023-07-27,3.7
5423,GlowUp Smart Notebook Set,1027,GlowUp,686.21,481.87,250,1,2025-01-11,4.5
5424,ChefMate Classic Pen Pack,1027,ChefMate,651.89,405.49,20,1,2024-06-10,3.8
5425,Urbanic Classic Pen Pack,1027,Urbanic,2409.35,1468.76,100,1,2023-09-17,3.9
5426,FitPro Ultra Desk Organizer,1027,FitPro,499.92,282.81,100,1,2024-11-29,3.0
5427,KidJoy Ultra Pen Pack,1027,KidJoy,473.81,262.54,100,1,2023-01-06,4.9
5428,DailyBasics Ultra Desk Organizer,1027,DailyBasics,771.01,562.56,50,1,2025-03-10,5.0
5429,Urbanic Signature Pen Pack,1027,Urbanic,2196.64,1545.78,50,1,2025-03-31,5.0
5430,PureGlow Ultra Notebook Set,1027,PureGlow,1695.38,1011.85,20,1,2023-04-24,4.5
5431,KidJoy Classic Desk Organizer,1027,KidJoy,674.88,535.63,5,1,2024-03-28,4.1
5432,KidJoy Smart Notebook Set,1027,KidJoy,1439.17,974.08,100,1,2023-07-07,4.7
5433,Urbanic Smart Desk Organizer,1027,Urbanic,574.09,371.79,20,1,2025-10-17,4.0
5434,BasicWear Premium Pen Pack,1027,BasicWear,974.85,630.46,50,1,2024-07-05,4.0
5435,GlowUp Deluxe Pen Pack,1027,GlowUp,608.83,337.33,50,1,2023-02-23,5.0
5436,DailyBasics Everyday Notebook Set,1027,DailyBasics,907.22,665.21,100,1,2023-09-23,3.5
5437,ChefMate Classic Desk Organizer,1027,ChefMate,2606.91,1813.04,20,1,2025-06-22,5.0
5438,Urbanic Pro Pen Pack,1027,Urbanic,1090.15,695.6,20,0,2024-05-01,3.0
5439,ChefMate Pro Pen Pack,1027,ChefMate,804.81,580.41,100,1,2025-05-03,3.1
5440,ChefMate Pro Pulses Pack,1029,ChefMate,451.61,263.61,50,1,2024-12-11,3.8
5441,TrendKart Premium Pulses Pack,1029,TrendKart,344.56,206.87,50,1,2025-11-18,5.0
5442,NovaHome Premium Atta Pack,1029,NovaHome,258.51,202.5,50,1,2024-09-26,4.4
5443,FitPro Smart Pulses Pack,1029,FitPro,512.38,314.26,250,1,2025-10-08,4.8
5444,NovaHome Deluxe Atta Pack,1029,NovaHome,332.27,254.36,20,1,2025-08-07,4.0
5445,TrendKart Everyday Rice Pack,1029,TrendKart,311.93,181.27,20,1,2024-10-14,4.3
5446,PureGlow Signature Cooking Oil,1029,PureGlow,736.84,542.19,5,1,2025-02-05,3.9
5447,PrimeStyle Everyday Pulses Pack,1029,PrimeStyle,103.95,70.07,20,1,2024-06-21,4.6
5448,ChefMate Everyday Pulses Pack,1029,ChefMate,361.23,245.57,250,1,2025-06-03,4.4
5449,HouseCraft Signature Rice Pack,1029,HouseCraft,159.93,105.18,100,0,2024-08-06,3.8
5450,TrendKart Smart Atta Pack,1029,TrendKart,519.65,327.54,20,1,2025-08-13,3.3
5451,BasicWear Everyday Rice Pack,1029,BasicWear,441.09,275.2,50,1,2025-03-02,4.1
5452,GlowUp Ultra Pulses Pack,1029,GlowUp,241.95,158.85,100,1,2024-05-20,3.6
5453,FitPro Everyday Pulses Pack,1029,FitPro,210.21,117.84,100,1,2023-10-04,4.1
5454,PureGlow Ultra Cooking Oil,1029,PureGlow,381.55,236.04,50,1,2023-09-21,3.9
5455,BasicWear Classic Rice Pack,1029,BasicWear,204.38,144.98,20,0,2024-11-10,2.3
5456,ChefMate Smart Cooking Oil,1029,ChefMate,434.55,320.47,50,1,2025-03-26,4.6
5457,PrimeStyle Premium Atta Pack,1029,PrimeStyle,476.09,362.86,5,1,2024-07-09,5.0
5458,PrimeStyle Premium Pulses Pack,1029,PrimeStyle,318.8,180.7,5,1,2024-10-29,4.9
5459,PureGlow Everyday Cooking Oil,1029,PureGlow,252.91,199.13,20,1,2023-10-20,3.6
5460,PrimeStyle Ultra Chips Pack,1030,PrimeStyle,293.46,211.22,20,1,2023-03-24,5.0
5461,FitPro Everyday Cold Drink Pack,1030,FitPro,238.53,176.7,250,1,2023-11-01,3.2
5462,KidJoy Pro Namkeen Pack,1030,KidJoy,429.21,275.44,50,1,2023-10-17,4.1
5463,DailyBasics Deluxe Cold Drink Pack,1030,DailyBasics,320.47,253.21,100,1,2023-12-07,3.6
5464,FitPro Pro Chips Pack,1030,FitPro,292.08,198.45,20,1,2024-07-29,3.2
5465,TrendKart Classic Namkeen Pack,1030,TrendKart,704.19,523.74,100,1,2023-05-28,4.7
5466,DailyBasics Comfort Namkeen Pack,1030,DailyBasics,285.52,228.16,20,1,2023-09-04,4.6
5467,DailyBasics Comfort Cold Drink Pack,1030,DailyBasics,200.06,116.17,100,1,2025-01-09,4.7
5468,PrimeStyle Comfort Chips Pack,1030,PrimeStyle,233.46,180.85,20,1,2025-01-22,3.9
5469,ChefMate Classic Cold Drink Pack,1030,ChefMate,171.2,123.35,50,1,2023-03-10,4.4
5470,GlowUp Everyday Cold Drink Pack,1030,GlowUp,279.36,158.18,250,1,2024-03-10,4.9
5471,TrendKart Deluxe Namkeen Pack,1030,TrendKart,162.26,123.78,100,1,2024-07-31,4.4
5472,ChefMate Pro Namkeen Pack,1030,ChefMate,499.74,320.02,100,1,2024-03-18,5.0
5473,DailyBasics Classic Chips Pack,1030,DailyBasics,304.17,227.52,20,1,2023-08-09,3.9
5474,Urbanic Comfort Chips Pack,1030,Urbanic,300.25,192.23,100,1,2024-03-23,4.9
5475,FitPro Everyday Namkeen Pack,1030,FitPro,533.23,400.41,50,1,2025-08-21,4.0
5476,AutoZen Pro Namkeen Pack,1030,AutoZen,527.9,407.04,20,1,2024-09-14,4.1
5477,PureGlow Deluxe Chips Pack,1030,PureGlow,420.19,336.11,20,1,2025-01-10,4.4
5478,KidJoy Comfort Namkeen Pack,1030,KidJoy,226.9,148.1,50,1,2025-07-01,3.5
5479,HouseCraft Ultra Cold Drink Pack,1030,HouseCraft,507.24,294.87,50,1,2025-03-26,5.0
5480,FitPro Classic Ready-to-Eat Meal,1031,FitPro,631.42,420.82,50,1,2024-02-10,4.1
5481,PrimeStyle Everyday Breakfast Cereal,1031,PrimeStyle,286.17,220.2,100,1,2023-01-07,4.8
5482,PrimeStyle Ultra Breakfast Cereal,1031,PrimeStyle,594.52,441.1,20,1,2024-01-10,3.9
5483,KidJoy Signature Instant Noodles,1031,KidJoy,797.72,620.37,100,1,2025-03-13,3.3
5484,KidJoy Classic Instant Noodles,1031,KidJoy,312.92,184.08,5,1,2025-06-27,3.7
5485,NovaHome Pro Instant Noodles,1031,NovaHome,667.18,522.86,100,1,2025-10-12,4.2
5486,KidJoy Everyday Instant Noodles,1031,KidJoy,708.72,548.36,20,1,2024-03-22,4.8
5487,DailyBasics Deluxe Instant Noodles,1031,DailyBasics,722.27,511.92,20,1,2025-03-07,5.0
5488,PrimeStyle Deluxe Breakfast Cereal,1031,PrimeStyle,897.53,633.89,50,1,2024-08-04,4.0
5489,HouseCraft Smart Breakfast Cereal,1031,HouseCraft,394.83,266.76,100,1,2024-10-04,4.0
5490,AutoZen Ultra Instant Noodles,1031,AutoZen,735.71,433.0,20,1,2023-08-23,3.8
5491,GlowUp Ultra Breakfast Cereal,1031,GlowUp,746.59,578.98,0,0,2023-08-22,4.5
5492,Urbanic Ultra Ready-to-Eat Meal,1031,Urbanic,323.24,244.47,100,1,2024-04-09,4.8
5493,Urbanic Classic Instant Noodles,1031,Urbanic,620.02,488.04,5,1,2023-01-31,5.0
5494,BasicWear Deluxe Breakfast Cereal,1031,BasicWear,511.01,307.99,20,1,2023-12-24,3.9
5495,AutoZen Signature Breakfast Cereal,1031,AutoZen,304.68,216.25,100,1,2024-12-24,3.5
5496,TrendKart Smart Ready-to-Eat Meal,1031,TrendKart,829.86,589.6,100,1,2024-03-06,5.0
5497,DailyBasics Comfort Ready-to-Eat Meal,1031,DailyBasics,489.74,367.88,100,1,2023-06-25,4.0
5498,TrendKart Signature Breakfast Cereal,1031,TrendKart,534.39,354.51,5,1,2024-05-12,4.8
5499,PrimeStyle Premium Breakfast Cereal,1031,PrimeStyle,324.55,214.17,5,1,2023-05-16,4.2
5500,DailyBasics Comfort Puzzle Set,1033,DailyBasics,2821.48,1791.78,100,1,2024-10-24,4.4
5501,GlowUp Everyday Remote Car,1033,GlowUp,448.45,282.45,20,1,2023-01-29,4.5
5502,PrimeStyle Signature Board Game,1033,PrimeStyle,2237.28,1655.96,100,1,2024-02-24,4.9
5503,DailyBasics Everyday Building Blocks,1033,DailyBasics,3879.87,2586.39,50,1,2024-08-24,4.9
5504,DailyBasics Comfort Board Game,1033,DailyBasics,1799.27,1052.97,20,1,2023-01-29,3.1
5505,PureGlow Deluxe Building Blocks,1033,PureGlow,4999.0,3829.44,250,1,2024-11-15,4.0
5506,PrimeStyle Essential Puzzle Set,1033,PrimeStyle,1770.86,1334.11,50,1,2023-05-25,5.0
5507,ChefMate Essential Board Game,1033,ChefMate,1195.33,705.05,50,1,2024-05-06,3.3
5508,TrendKart Comfort Puzzle Set,1033,TrendKart,1397.96,942.7,250,1,2023-02-23,3.7
5509,KidJoy Signature Building Blocks,1033,KidJoy,857.7,569.78,50,1,2024-02-08,4.1
5510,AutoZen Essential Remote Car,1033,AutoZen,1805.58,1152.36,0,1,2023-08-14,3.2
5511,FitPro Deluxe Building Blocks,1033,FitPro,1484.47,1038.21,100,1,2023-12-15,3.6
5512,KidJoy Deluxe Puzzle Set,1033,KidJoy,678.46,374.54,250,1,2025-03-21,4.2
5513,PrimeStyle Signature Building Blocks,1033,PrimeStyle,1927.57,1485.41,20,1,2024-02-08,3.6
5514,NovaHome Signature Board Game,1033,NovaHome,2967.34,1665.6,50,1,2025-03-11,4.1
5515,KidJoy Ultra Building Blocks,1033,KidJoy,1215.87,727.9,50,1,2025-06-04,3.2
5516,PureGlow Classic Board Game,1033,PureGlow,1980.25,1338.78,50,1,2023-09-26,4.4
5517,BasicWear Ultra Board Game,1033,BasicWear,1360.88,956.37,20,1,2023-03-29,4.2
5518,PureGlow Classic Remote Car,1033,PureGlow,3879.75,2495.84,20,1,2023-01-21,4.6
5519,NovaHome Smart Board Game,1033,NovaHome,590.82,436.46,20,1,2024-07-28,3.7
5520,KidJoy Ultra Diaper Pack,1034,KidJoy,1279.23,831.94,5,1,2025-11-30,4.1
5521,Urbanic Premium Diaper Pack,1034,Urbanic,1486.19,868.32,100,1,2024-01-08,4.4
5522,KidJoy Comfort Baby Wipes,1034,KidJoy,1300.3,863.72,50,1,2024-11-23,4.1
5523,PrimeStyle Smart Feeding Bottle,1034,PrimeStyle,2199.99,1390.37,100,1,2025-04-12,4.3
5524,PrimeStyle Everyday Feeding Bottle,1034,PrimeStyle,771.07,499.84,0,1,2024-11-25,4.2
5525,AutoZen Deluxe Feeding Bottle,1034,AutoZen,1280.97,812.25,50,1,2025-03-14,3.0
5526,FitPro Smart Feeding Bottle,1034,FitPro,1479.66,1075.99,20,1,2025-10-08,3.5
5527,Urbanic Comfort Baby Wipes,1034,Urbanic,2218.02,1424.17,100,1,2023-08-01,4.4
5528,PureGlow Classic Feeding Bottle,1034,PureGlow,752.07,523.38,20,1,2023-01-22,4.7
5529,AutoZen Premium Feeding Bottle,1034,AutoZen,2740.44,1832.39,100,1,2023-06-12,3.9
5530,AutoZen Ultra Feeding Bottle,1034,AutoZen,1277.28,775.16,20,1,2023-05-15,4.6
5531,FitPro Ultra Diaper Pack,1034,FitPro,2622.31,1554.05,100,1,2024-12-13,3.1
5532,ChefMate Ultra Feeding Bottle,1034,ChefMate,791.68,601.91,50,1,2024-08-23,3.9
5533,Urbanic Essential Diaper Pack,1034,Urbanic,1171.01,811.68,20,1,2023-08-21,4.6
5534,DailyBasics Classic Feeding Bottle,1034,DailyBasics,2630.15,1459.03,20,1,2025-01-14,4.9
5535,PrimeStyle Signature Baby Wipes,1034,PrimeStyle,588.7,384.56,100,1,2025-03-27,3.6
5536,KidJoy Signature Diaper Pack,1034,KidJoy,736.91,548.07,250,1,2023-06-28,3.7
5537,GlowUp Premium Baby Wipes,1034,GlowUp,911.27,532.66,50,1,2024-10-08,4.4
