order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
802119,700747,5312,2,2527.93,10,4550.27
802120,700748,5483,3,797.72,0,2393.16
802121,700748,5276,3,463.18,0,1389.54
802122,700748,5312,2,2527.93,15,4297.48
802123,700748,5348,1,769.21,10,692.29
802124,700749,5056,2,39496.97,20,63195.15
802125,700750,5276,1,463.18,0,463.18
802126,700750,5312,1,2527.93,0,2527.93
802127,700750,5483,2,797.72,0,1595.44
802128,700750,5049,1,27129.3,10,24416.37
802129,700750,5124,2,7844.05,0,15688.1
802130,700751,5085,1,1636.93,0,1636.93
802131,700751,5395,3,490.29,20,1176.7
802132,700752,5276,2,463.18,5,880.04
802133,700752,5312,2,2527.93,5,4803.07
802134,700752,5483,4,797.72,0,3190.88
802135,700753,5276,3,463.18,0,1389.54
802136,700753,5312,1,2527.93,0,2527.93
802137,700753,5056,3,39496.97,10,106641.82
802138,700753,5483,1,797.72,0,797.72
802139,700754,5312,2,2527.93,0,5055.86
802140,700754,5276,3,463.18,30,972.68
802141,700755,5276,3,463.18,0,1389.54
802142,700755,5301,2,1910.56,0,3821.12
802143,700756,5483,2,797.72,0,1595.44
802144,700756,5312,1,2527.93,5,2401.53
802145,700757,5276,4,463.18,30,1296.9
802146,700757,5453,1,210.21,5,199.7
802147,700758,5017,4,50400.59,0,201602.36
802148,700758,5276,4,463.18,0,1852.72
802149,700758,5312,1,2527.93,10,2275.14
802150,700759,5312,3,2527.93,15,6446.22
802151,700760,5276,4,463.18,15,1574.81
802152,700760,5481,2,286.17,0,572.34
802153,700761,5312,6,2527.93,0,15167.58
802154,700762,5276,1,463.18,0,463.18
802155,700762,5483,2,797.72,5,1515.67
802156,700762,5402,1,1023.97,10,921.57
802157,700763,5276,2,463.18,0,926.36
802158,700763,5312,1,2527.93,20,2022.34
802159,700763,5402,1,1023.97,0,1023.97
802160,700763,5389,4,265.84,15,903.86
802161,700764,5276,3,463.18,0,1389.54
802162,700764,5453,2,210.21,15,357.36
802163,700764,5312,3,2527.93,10,6825.41
802164,700765,5312,3,2527.93,0,7583.79
802165,700765,5056,2,39496.97,5,75044.24
802166,700765,5276,3,463.18,20,1111.63
802167,700766,5276,2,463.18,0,926.36
802168,700766,5056,1,39496.97,20,31597.58
802169,700766,5402,1,1023.97,0,1023.97
802170,700767,5236,1,2534.84,10,2281.36
802171,700767,5276,3,463.18,0,1389.54
802172,700767,5473,1,304.17,5,288.96
802173,700767,5390,1,346.67,5,329.34
802174,700768,5276,2,463.18,20,741.09
802175,700768,5313,2,1117.06,15,1899.0
802176,700769,5276,4,463.18,0,1852.72
802177,700770,5276,5,463.18,0,2315.9
802178,700770,5195,1,38222.91,0,38222.91
802179,700770,5496,3,829.86,5,2365.1
802180,700770,5402,3,1023.97,10,2764.72
802181,700771,5276,3,463.18,5,1320.06
802182,700772,5017,3,50400.59,0,151201.77
802183,700772,5276,4,463.18,0,1852.72
802184,700772,5402,3,1023.97,0,3071.91
802185,700772,5312,1,2527.93,5,2401.53
802186,700773,5276,2,463.18,10,833.72
802187,700773,5312,3,2527.93,0,7583.79
802188,700773,5018,1,19784.41,30,13849.09
802189,700774,5276,4,463.18,0,1852.72
802190,700774,5483,1,797.72,5,757.83
802191,700775,5276,1,463.18,0,463.18
802192,700775,5056,1,39496.97,0,39496.97
802193,700776,5473,2,304.17,20,486.67
802194,700777,5017,2,50400.59,20,80640.94
802195,700778,5056,2,39496.97,0,78993.94
802196,700778,5276,5,463.18,20,1852.72
802197,700779,5312,3,2527.93,20,6067.03
802198,700779,5276,5,463.18,5,2200.1
802199,700779,5056,5,39496.97,0,197484.85
802200,700779,5367,1,7360.69,10,6624.62
802201,700780,5312,1,2527.93,10,2275.14
802202,700780,5276,2,463.18,0,926.36
802203,700781,5276,1,463.18,10,416.86
802204,700781,5312,2,2527.93,0,5055.86
802205,700782,5056,3,39496.97,0,118490.91
802206,700783,5185,1,12358.45,0,12358.45
802207,700783,5276,1,463.18,15,393.7
802208,700783,5042,1,66334.75,20,53067.8
802209,700783,5312,4,2527.93,5,9606.13
802210,700784,5402,6,1023.97,0,6143.82
802211,700784,5276,2,463.18,10,833.72
802212,700785,5276,1,463.18,5,440.02
802213,700786,5276,2,463.18,0,926.36
802214,700786,5390,2,346.67,10,624.01
802215,700786,5467,2,200.06,0,400.12
802216,700786,5312,2,2527.93,0,5055.86
802217,700786,5402,4,1023.97,20,3276.7
802218,700787,5312,2,2527.93,0,5055.86
802219,700787,5276,5,463.18,0,2315.9
802220,700787,5313,1,1117.06,0,1117.06
802221,700787,5042,3,66334.75,5,189054.04
802222,700787,5483,3,797.72,0,2393.16
802223,700788,5276,2,463.18,0,926.36
802224,700788,5313,1,1117.06,20,893.65
802225,700788,5312,1,2527.93,0,2527.93
802226,700789,5276,1,463.18,20,370.54
802227,700789,5402,4,1023.97,0,4095.88
802228,700789,5056,3,39496.97,5,112566.36
802229,700790,5453,1,210.21,0,210.21
802230,700790,5037,1,109565.53,5,104087.25
802231,700791,5276,2,463.18,10,833.72
802232,700791,5038,2,33110.73,0,66221.46
802233,700791,5017,5,50400.59,0,252002.95
802234,700792,5276,2,463.18,0,926.36
802235,700792,5312,2,2527.93,10,4550.27
802236,700793,5276,2,463.18,5,880.04
802237,700793,5402,4,1023.97,0,4095.88
802238,700794,5276,3,463.18,5,1320.06
802239,700795,5276,4,463.18,5,1760.08
802240,700795,5017,3,50400.59,15,128521.5
802241,700795,5312,2,2527.93,0,5055.86
802242,700795,5056,2,39496.97,15,67144.85
802243,700795,5483,5,797.72,5,3789.17
802244,700796,5312,1,2527.93,0,2527.93
802245,700796,5276,3,463.18,0,1389.54
802246,700796,5017,1,50400.59,0,50400.59
802247,700797,5276,2,463.18,5,880.04
802248,700798,5276,2,463.18,0,926.36
802249,700799,5276,3,463.18,0,1389.54
802250,700799,5312,4,2527.93,0,10111.72
802251,700799,5017,2,50400.59,0,100801.18
802252,700799,5056,3,39496.97,10,106641.82
802253,700799,5236,2,2534.84,0,5069.68
802254,700800,5312,1,2527.93,0,2527.93
802255,700800,5276,4,463.18,10,1667.45
802256,700801,5276,4,463.18,0,1852.72
802257,700801,5483,2,797.72,20,1276.35
802258,700802,5276,4,463.18,5,1760.08
802259,700802,5056,4,39496.97,20,126390.3
802260,700803,5312,3,2527.93,0,7583.79
802261,700804,5149,3,3249.85,0,9749.55
802262,700804,5276,2,463.18,0,926.36
802263,700804,5312,1,2527.93,0,2527.93
802264,700805,5276,2,463.18,0,926.36
802265,700805,5018,2,19784.41,0,39568.82
802266,700805,5056,5,39496.97,0,197484.85
802267,700805,5483,3,797.72,10,2153.84
802268,700805,5482,1,594.52,0,594.52
802269,700805,5043,1,19770.95,0,19770.95
802270,700806,5312,2,2527.93,0,5055.86
802271,700806,5498,2,534.39,10,961.9
802272,700806,5276,2,463.18,0,926.36
802273,700807,5276,1,463.18,0,463.18
802274,700807,5496,2,829.86,0,1659.72
802275,700807,5312,1,2527.93,0,2527.93
802276,700808,5293,4,1902.49,0,7609.96
802277,700808,5017,3,50400.59,0,151201.77
802278,700809,5312,2,2527.93,0,5055.86
802279,700810,5276,4,463.18,0,1852.72
802280,700810,5312,2,2527.93,30,3539.1
802281,700811,5312,2,2527.93,0,5055.86
802282,700811,5056,2,39496.97,10,71094.55
802283,700812,5276,4,463.18,5,1760.08
802284,700812,5312,2,2527.93,0,5055.86
802285,700813,5387,1,457.95,15,389.26
802286,700813,5402,2,1023.97,0,2047.94
802287,700813,5276,2,463.18,0,926.36
802288,700814,5056,1,39496.97,0,39496.97
802289,700814,5276,3,463.18,15,1181.11
802290,700815,5276,3,463.18,15,1181.11
802291,700815,5312,3,2527.93,0,7583.79
802292,700815,5056,1,39496.97,0,39496.97
802293,700815,5479,3,507.24,0,1521.72
802294,700816,5364,2,2992.0,0,5984.0
802295,700816,5483,3,797.72,15,2034.19
802296,700817,5483,2,797.72,0,1595.44
802297,700817,5276,1,463.18,5,440.02
802298,700818,5276,1,463.18,15,393.7
802299,700819,5276,2,463.18,10,833.72
802300,700819,5312,1,2527.93,15,2148.74
802301,700819,5042,2,66334.75,0,132669.5
802302,700819,5002,1,66294.67,5,62979.94
802303,700820,5276,2,463.18,10,833.72
802304,700820,5312,3,2527.93,0,7583.79
802305,700820,5097,4,1755.22,0,7020.88
802306,700821,5276,1,463.18,10,416.86
802307,700821,5312,4,2527.93,20,8089.38
802308,700821,5405,2,710.9,0,1421.8
802309,700821,5402,1,1023.97,15,870.37
802310,700822,5312,2,2527.93,5,4803.07
802311,700822,5276,2,463.18,0,926.36
802312,700822,5453,1,210.21,0,210.21
802313,700823,5405,1,710.9,20,568.72
802314,700823,5276,1,463.18,10,416.86
802315,700823,5312,3,2527.93,5,7204.6
802316,700824,5312,2,2527.93,0,5055.86
802317,700824,5276,3,463.18,10,1250.59
802318,700824,5056,3,39496.97,0,118490.91
802319,700825,5312,1,2527.93,10,2275.14
802320,700826,5312,1,2527.93,15,2148.74
802321,700826,5276,3,463.18,20,1111.63
802322,700827,5312,2,2527.93,0,5055.86
802323,700827,5276,4,463.18,0,1852.72
802324,700828,5276,4,463.18,0,1852.72
802325,700828,5017,2,50400.59,0,100801.18
802326,700829,5276,1,463.18,15,393.7
802327,700829,5402,2,1023.97,0,2047.94
802328,700829,5312,1,2527.93,0,2527.93
802329,700830,5276,2,463.18,0,926.36
802330,700830,5312,1,2527.93,20,2022.34
802331,700830,5017,1,50400.59,5,47880.56
802332,700830,5056,1,39496.97,0,39496.97
802333,700830,5155,1,1994.03,10,1794.63
802334,700830,5505,1,4999.0,0,4999.0
802335,700830,5483,2,797.72,0,1595.44
802336,700831,5312,1,2527.93,0,2527.93
802337,700831,5276,2,463.18,5,880.04
802338,700831,5505,4,4999.0,10,17996.4
802339,700831,5155,2,1994.03,15,3389.85
802340,700831,5402,1,1023.97,5,972.77
802341,700832,5017,5,50400.59,0,252002.95
802342,700832,5276,3,463.18,0,1389.54
802343,700832,5056,1,39496.97,0,39496.97
802344,700833,5276,1,463.18,0,463.18
802345,700833,5018,2,19784.41,10,35611.94
802346,700833,5402,1,1023.97,0,1023.97
802347,700834,5276,1,463.18,0,463.18
802348,700834,5312,3,2527.93,0,7583.79
802349,700834,5278,1,1194.22,0,1194.22
802350,700835,5276,3,463.18,15,1181.11
802351,700835,5180,1,13806.72,20,11045.38
802352,700835,5056,4,39496.97,15,134289.7
802353,700836,5276,3,463.18,0,1389.54
802354,700837,5276,1,463.18,5,440.02
802355,700837,5540,2,643.74,15,1094.36
802356,700838,5056,1,39496.97,0,39496.97
802357,700838,5276,2,463.18,10,833.72
802358,700838,5085,2,1636.93,15,2782.78
802359,700839,5402,3,1023.97,5,2918.31
802360,700839,5312,2,2527.93,0,5055.86
802361,700839,5276,1,463.18,0,463.18
802362,700840,5276,1,463.18,20,370.54
802363,700840,5229,4,1416.88,10,5100.77
802364,700841,5276,2,463.18,10,833.72
802365,700842,5276,2,463.18,5,880.04
802366,700843,5276,3,463.18,10,1250.59
802367,700843,5312,4,2527.93,0,10111.72
802368,700843,5496,1,829.86,10,746.87
802369,700844,5276,4,463.18,5,1760.08
802370,700844,5313,2,1117.06,5,2122.41
802371,700844,5017,2,50400.59,0,100801.18
802372,700845,5597,3,2870.12,15,7318.81
802373,700846,5276,5,463.18,10,2084.31
802374,700846,5483,2,797.72,5,1515.67
802375,700846,5056,2,39496.97,0,78993.94
802376,700846,5312,5,2527.93,0,12639.65
802377,700847,5276,1,463.18,10,416.86
802378,700847,5312,2,2527.93,0,5055.86
802379,700847,5505,4,4999.0,0,19996.0
802380,700847,5483,3,797.72,0,2393.16
802381,700848,5276,3,463.18,0,1389.54
802382,700848,5312,2,2527.93,5,4803.07
802383,700849,5276,2,463.18,20,741.09
802384,700849,5312,2,2527.93,20,4044.69
802385,700850,5276,2,463.18,5,880.04
802386,700850,5017,2,50400.59,20,80640.94
802387,700851,5276,4,463.18,10,1667.45
802388,700851,5402,3,1023.97,15,2611.12
802389,700851,5042,1,66334.75,10,59701.28
802390,700852,5276,1,463.18,20,370.54
802391,700853,5056,1,39496.97,0,39496.97
802392,700854,5276,2,463.18,0,926.36
802393,700855,5276,2,463.18,5,880.04
802394,700855,5312,2,2527.93,10,4550.27
802395,700855,5483,3,797.72,5,2273.5
802396,700855,5018,1,19784.41,0,19784.41
802397,700855,5056,1,39496.97,10,35547.27
802398,700855,5321,2,20535.08,5,39016.65
802399,700856,5276,1,463.18,15,393.7
802400,700856,5312,3,2527.93,0,7583.79
802401,700857,5276,1,463.18,10,416.86
802402,700857,5312,1,2527.93,0,2527.93
802403,700858,5276,2,463.18,0,926.36
802404,700858,5056,2,39496.97,15,67144.85
802405,700858,5402,1,1023.97,15,870.37
802406,700859,5276,2,463.18,0,926.36
802407,700859,5085,2,1636.93,15,2782.78
802408,700859,5312,3,2527.93,10,6825.41
802409,700859,5056,1,39496.97,15,33572.42
802410,700860,5276,2,463.18,10,833.72
802411,700860,5056,4,39496.97,0,157987.88
802412,700860,5312,2,2527.93,30,3539.1
802413,700860,5107,3,2004.0,5,5711.4
802414,700861,5276,1,463.18,0,463.18
802415,700861,5056,2,39496.97,0,78993.94
802416,700862,5276,2,463.18,5,880.04
802417,700862,5449,3,159.93,0,479.79
802418,700863,5276,3,463.18,0,1389.54
802419,700863,5321,2,20535.08,0,41070.16
802420,700864,5276,2,463.18,20,741.09
802421,700864,5561,3,3442.21,0,10326.63
802422,700864,5312,2,2527.93,0,5055.86
802423,700864,5301,5,1910.56,20,7642.24
802424,700865,5276,2,463.18,0,926.36
802425,700865,5312,4,2527.93,0,10111.72
802426,700866,5312,3,2527.93,0,7583.79
802427,700867,5276,4,463.18,10,1667.45
802428,700867,5312,2,2527.93,15,4297.48
802429,700867,5561,3,3442.21,15,8777.64
802430,700867,5483,2,797.72,0,1595.44
802431,700867,5017,1,50400.59,10,45360.53
802432,700868,5276,1,463.18,5,440.02
802433,700868,5498,1,534.39,5,507.67
802434,700868,5312,1,2527.93,0,2527.93
802435,700868,5180,4,13806.72,0,55226.88
802436,700868,5259,2,2094.33,15,3560.36
802437,700868,5017,4,50400.59,0,201602.36
802438,700869,5390,3,346.67,0,1040.01
802439,700869,5276,3,463.18,20,1111.63
802440,700870,5276,1,463.18,5,440.02
802441,700870,5505,3,4999.0,15,12747.45
802442,700870,5498,2,534.39,15,908.46
802443,700870,5056,1,39496.97,0,39496.97
802444,700870,5348,3,769.21,5,2192.25
802445,700871,5276,1,463.18,15,393.7
802446,700871,5312,2,2527.93,0,5055.86
802447,700871,5070,3,12207.68,15,31129.58
802448,700872,5276,2,463.18,10,833.72
802449,700872,5483,1,797.72,0,797.72
802450,700872,5056,2,39496.97,5,75044.24
802451,700873,5276,2,463.18,15,787.41
802452,700873,5042,2,66334.75,0,132669.5
802453,700874,5276,4,463.18,0,1852.72
802454,700874,5312,5,2527.93,20,10111.72
802455,700874,5402,1,1023.97,0,1023.97
802456,700875,5131,2,3362.49,5,6388.73
802457,700875,5276,3,463.18,10,1250.59
802458,700876,5276,3,463.18,10,1250.59
802459,700876,5312,3,2527.93,0,7583.79
802460,700876,5483,2,797.72,20,1276.35
802461,700876,5017,1,50400.59,10,45360.53
802462,700877,5276,1,463.18,0,463.18
802463,700877,5312,1,2527.93,0,2527.93
802464,700877,5056,3,39496.97,10,106641.82
802465,700878,5236,2,2534.84,5,4816.2
802466,700878,5312,2,2527.93,20,4044.69
802467,700878,5276,2,463.18,0,926.36
802468,700879,5276,6,463.18,0,2779.08
802469,700879,5056,2,39496.97,5,75044.24
802470,700879,5017,1,50400.59,10,45360.53
802471,700880,5276,2,463.18,0,926.36
802472,700880,5312,3,2527.93,10,6825.41
802473,700880,5056,2,39496.97,0,78993.94
802474,700881,5276,1,463.18,15,393.7
802475,700881,5256,3,1475.65,0,4426.95
802476,700882,5276,4,463.18,30,1296.9
802477,700882,5312,3,2527.93,30,5308.65
802478,700882,5056,3,39496.97,0,118490.91
802479,700883,5276,2,463.18,15,787.41
802480,700883,5561,4,3442.21,0,13768.84
802481,700883,5312,1,2527.93,5,2401.53
802482,700883,5348,2,769.21,5,1461.5
802483,700883,5056,3,39496.97,20,94792.73
802484,700883,5002,3,66294.67,5,188939.81
802485,700884,5276,6,463.18,0,2779.08
802486,700884,5312,3,2527.93,0,7583.79
802487,700884,5321,2,20535.08,0,41070.16
802488,700884,5566,2,6039.22,5,11474.52
802489,700884,5107,1,2004.0,15,1703.4
802490,700885,5017,2,50400.59,30,70560.83
802491,700885,5276,2,463.18,0,926.36
802492,700885,5312,2,2527.93,20,4044.69
802493,700885,5176,6,10574.04,0,63444.24
802494,700886,5017,5,50400.59,0,252002.95
802495,700886,5276,2,463.18,10,833.72
802496,700886,5590,2,3383.56,0,6767.12
802497,700887,5276,2,463.18,20,741.09
802498,700887,5312,3,2527.93,5,7204.6
802499,700888,5276,4,463.18,5,1760.08
802500,700888,5312,3,2527.93,0,7583.79
802501,700888,5561,3,3442.21,0,10326.63
802502,700888,5017,3,50400.59,0,151201.77
802503,700889,5276,1,463.18,0,463.18
802504,700889,5210,1,3339.45,10,3005.5
802505,700890,5312,3,2527.93,15,6446.22
802506,700891,5276,3,463.18,0,1389.54
802507,700892,5276,2,463.18,0,926.36
802508,700892,5017,3,50400.59,0,151201.77
802509,700892,5453,4,210.21,0,840.84
802510,700892,5312,1,2527.93,0,2527.93
802511,700892,5180,2,13806.72,0,27613.44
802512,700892,5002,2,66294.67,5,125959.87
802513,700892,5042,3,66334.75,0,199004.25
802514,700893,5276,3,463.18,10,1250.59
802515,700893,5155,3,1994.03,10,5383.88
802516,700893,5301,1,1910.56,0,1910.56
802517,700894,5276,3,463.18,0,1389.54
802518,700894,5313,1,1117.06,15,949.5
802519,700894,5483,3,797.72,15,2034.19
802520,700894,5467,3,200.06,10,540.16
802521,700894,5085,2,1636.93,5,3110.17
802522,700895,5312,2,2527.93,0,5055.86
802523,700895,5276,3,463.18,0,1389.54
802524,700896,5312,1,2527.93,10,2275.14
802525,700896,5276,2,463.18,0,926.36
802526,700897,5276,2,463.18,0,926.36
802527,700897,5402,4,1023.97,10,3686.29
802528,700898,5276,1,463.18,20,370.54
802529,700899,5276,2,463.18,0,926.36
802530,700900,5276,2,463.18,10,833.72
802531,700900,5056,2,39496.97,5,75044.24
802532,700901,5467,1,200.06,20,160.05
802533,700901,5276,1,463.18,30,324.23
802534,700902,5276,4,463.18,0,1852.72
802535,700903,5276,2,463.18,5,880.04
802536,700904,5056,3,39496.97,10,106641.82
802537,700904,5312,1,2527.93,10,2275.14
802538,700904,5017,1,50400.59,10,45360.53
802539,700904,5276,2,463.18,15,787.41
802540,700904,5483,4,797.72,0,3190.88
802541,700905,5276,3,463.18,5,1320.06
802542,700905,5017,1,50400.59,0,50400.59
802543,700906,5312,3,2527.93,0,7583.79
802544,700906,5276,1,463.18,20,370.54
802545,700907,5276,2,463.18,15,787.41
802546,700908,5276,3,463.18,0,1389.54
802547,700908,5518,1,3879.75,0,3879.75
802548,700908,5195,3,38222.91,0,114668.73
802549,700909,5276,2,463.18,5,880.04
802550,700909,5155,2,1994.03,0,3988.06
802551,700909,5097,3,1755.22,0,5265.66
802552,700910,5276,1,463.18,0,463.18
802553,700911,5276,1,463.18,0,463.18
802554,700911,5312,2,2527.93,0,5055.86
802555,700912,5276,2,463.18,0,926.36
802556,700912,5312,3,2527.93,0,7583.79
802557,700912,5081,1,3630.44,0,3630.44
802558,700913,5276,1,463.18,0,463.18
802559,700913,5017,3,50400.59,0,151201.77
802560,700913,5030,2,26774.24,10,48193.63
802561,700914,5276,2,463.18,5,880.04
802562,700915,5276,3,463.18,15,1181.11
802563,700915,5312,5,2527.93,5,12007.67
802564,700916,5276,1,463.18,5,440.02
802565,700917,5312,5,2527.93,10,11375.68
802566,700918,5312,1,2527.93,15,2148.74
802567,700918,5276,1,463.18,15,393.7
802568,700918,5056,3,39496.97,0,118490.91
802569,700919,5276,2,463.18,0,926.36
802570,700919,5312,2,2527.93,10,4550.27
802571,700920,5276,2,463.18,0,926.36
802572,700920,5312,1,2527.93,0,2527.93
802573,700921,5246,4,762.97,0,3051.88
802574,700921,5276,1,463.18,0,463.18
802575,700922,5276,1,463.18,0,463.18
802576,700922,5312,2,2527.93,0,5055.86
802577,700922,5038,2,33110.73,0,66221.46
802578,700922,5446,1,736.84,5,700.0
802579,700922,5018,6,19784.41,0,118706.46
802580,700922,5056,2,39496.97,15,67144.85
802581,700923,5276,2,463.18,5,880.04
802582,700923,5049,2,27129.3,5,51545.67
802583,700923,5056,2,39496.97,0,78993.94
802584,700923,5312,2,2527.93,0,5055.86
802585,700924,5276,3,463.18,15,1181.11
802586,700924,5056,1,39496.97,5,37522.12
802587,700924,5155,2,1994.03,20,3190.45
802588,700924,5085,1,1636.93,15,1391.39
802589,700924,5483,4,797.72,10,2871.79
802590,700925,5312,2,2527.93,0,5055.86
802591,700925,5276,3,463.18,0,1389.54
802592,700926,5276,2,463.18,0,926.36
802593,700926,5056,3,39496.97,5,112566.36
802594,700926,5312,2,2527.93,30,3539.1
802595,700926,5380,2,190.79,5,362.5
802596,700926,5002,1,66294.67,0,66294.67
802597,700927,5276,5,463.18,0,2315.9
802598,700927,5312,2,2527.93,0,5055.86
802599,700927,5056,5,39496.97,0,197484.85
802600,700927,5017,3,50400.59,10,136081.59
802601,700928,5276,2,463.18,20,741.09
802602,700928,5312,2,2527.93,10,4550.27
802603,700929,5312,4,2527.93,10,9100.55
802604,700929,5276,3,463.18,0,1389.54
802605,700929,5017,1,50400.59,0,50400.59
802606,700929,5056,1,39496.97,10,35547.27
802607,700930,5276,2,463.18,10,833.72
802608,700930,5171,2,6834.64,0,13669.28
802609,700930,5402,1,1023.97,15,870.37
802610,700930,5312,4,2527.93,0,10111.72
802611,700931,5017,1,50400.59,5,47880.56
802612,700932,5276,3,463.18,0,1389.54
802613,700932,5312,2,2527.93,20,4044.69
802614,700933,5312,1,2527.93,0,2527.93
802615,700934,5276,3,463.18,5,1320.06
802616,700934,5312,4,2527.93,0,10111.72
802617,700935,5056,2,39496.97,5,75044.24
802618,700935,5276,2,463.18,0,926.36
802619,700935,5312,1,2527.93,5,2401.53
802620,700936,5276,4,463.18,0,1852.72
802621,700936,5312,2,2527.93,30,3539.1
802622,700937,5276,1,463.18,0,463.18
802623,700937,5312,1,2527.93,30,1769.55
802624,700938,5276,1,463.18,0,463.18
802625,700939,5276,3,463.18,20,1111.63
802626,700939,5402,2,1023.97,10,1843.15
802627,700939,5236,2,2534.84,0,5069.68
802628,700940,5276,2,463.18,5,880.04
802629,700940,5496,5,829.86,0,4149.3
802630,700940,5313,3,1117.06,0,3351.18
802631,700941,5276,1,463.18,10,416.86
802632,700941,5312,4,2527.93,10,9100.55
802633,700941,5240,1,635.14,0,635.14
802634,700941,5042,1,66334.75,0,66334.75
802635,700942,5312,1,2527.93,0,2527.93
802636,700942,5056,1,39496.97,15,33572.42
802637,700943,5312,2,2527.93,0,5055.86
802638,700943,5276,1,463.18,10,416.86
802639,700943,5483,5,797.72,5,3789.17
802640,700943,5479,2,507.24,0,1014.48
802641,700943,5313,1,1117.06,15,949.5
802642,700944,5017,1,50400.59,10,45360.53
802643,700944,5276,3,463.18,30,972.68
802644,700945,5276,2,463.18,10,833.72
802645,700945,5312,3,2527.93,5,7204.6
802646,700945,5314,1,2043.5,15,1736.98
802647,700946,5276,2,463.18,0,926.36
802648,700947,5171,3,6834.64,0,20503.92
802649,700947,5312,1,2527.93,15,2148.74
802650,700947,5276,4,463.18,5,1760.08
802651,700947,5236,1,2534.84,10,2281.36
802652,700948,5276,1,463.18,0,463.18
802653,700948,5195,1,38222.91,0,38222.91
802654,700948,5017,1,50400.59,0,50400.59
802655,700948,5312,1,2527.93,0,2527.93
802656,700949,5276,4,463.18,15,1574.81
802657,700949,5357,2,1457.29,10,2623.12
802658,700949,5467,2,200.06,15,340.1
802659,700950,5276,1,463.18,5,440.02
802660,700951,5312,1,2527.93,0,2527.93
802661,700951,5017,1,50400.59,5,47880.56
802662,700952,5402,3,1023.97,0,3071.91
802663,700952,5276,3,463.18,0,1389.54
802664,700952,5018,2,19784.41,0,39568.82
802665,700953,5276,3,463.18,0,1389.54
802666,700953,5312,4,2527.93,0,10111.72
802667,700953,5085,1,1636.93,0,1636.93
802668,700953,5483,3,797.72,0,2393.16
802669,700953,5481,2,286.17,0,572.34
802670,700954,5276,3,463.18,5,1320.06
802671,700954,5312,2,2527.93,0,5055.86
802672,700955,5276,1,463.18,10,416.86
802673,700955,5312,2,2527.93,0,5055.86
802674,700955,5307,1,2401.78,0,2401.78
802675,700955,5056,2,39496.97,30,55295.76
802676,700956,5276,1,463.18,15,393.7
802677,700956,5312,2,2527.93,5,4803.07
802678,700956,5321,2,20535.08,0,41070.16
802679,700957,5496,4,829.86,0,3319.44
802680,700957,5276,3,463.18,0,1389.54
802681,700957,5453,2,210.21,5,399.4
802682,700957,5312,2,2527.93,20,4044.69
802683,700958,5276,2,463.18,0,926.36
802684,700958,5042,3,66334.75,0,199004.25
802685,700958,5017,3,50400.59,10,136081.59
802686,700958,5056,1,39496.97,10,35547.27
802687,700959,5276,2,463.18,20,741.09
802688,700959,5017,4,50400.59,10,181442.12
802689,700959,5312,3,2527.93,10,6825.41
802690,700959,5505,1,4999.0,10,4499.1
802691,700960,5276,2,463.18,5,880.04
802692,700960,5056,3,39496.97,5,112566.36
802693,700961,5312,2,2527.93,10,4550.27
802694,700961,5276,2,463.18,10,833.72
802695,700962,5276,3,463.18,5,1320.06
802696,700962,5402,3,1023.97,0,3071.91
802697,700962,5017,4,50400.59,0,201602.36
802698,700963,5312,2,2527.93,5,4803.07
802699,700963,5483,3,797.72,0,2393.16
802700,700964,5402,5,1023.97,10,4607.87
802701,700964,5276,3,463.18,20,1111.63
802702,700964,5312,3,2527.93,10,6825.41
802703,700965,5276,3,463.18,5,1320.06
802704,700965,5481,2,286.17,15,486.49
802705,700965,5301,1,1910.56,0,1910.56
802706,700966,5276,1,463.18,10,416.86
802707,700967,5276,4,463.18,0,1852.72
802708,700967,5017,3,50400.59,0,151201.77
802709,700967,5259,1,2094.33,0,2094.33
802710,700968,5276,1,463.18,10,416.86
802711,700968,5312,3,2527.93,5,7204.6
802712,700969,5017,3,50400.59,10,136081.59
802713,700969,5276,3,463.18,0,1389.54
802714,700970,5276,1,463.18,20,370.54
802715,700970,5056,2,39496.97,10,71094.55
802716,700971,5276,1,463.18,5,440.02
802717,700971,5312,2,2527.93,0,5055.86
802718,700971,5056,1,39496.97,20,31597.58
802719,700971,5293,2,1902.49,10,3424.48
802720,700971,5395,2,490.29,10,882.52
802721,700972,5276,1,463.18,15,393.7
802722,700972,5453,2,210.21,0,420.42
802723,700972,5402,4,1023.97,10,3686.29
802724,700973,5276,2,463.18,0,926.36
802725,700973,5155,3,1994.03,0,5982.09
802726,700973,5312,1,2527.93,10,2275.14
802727,700973,5042,5,66334.75,10,298506.38
802728,700973,5480,2,631.42,0,1262.84
802729,700974,5276,2,463.18,0,926.36
802730,700974,5312,3,2527.93,15,6446.22
802731,700975,5276,1,463.18,0,463.18
802732,700975,5402,2,1023.97,0,2047.94
802733,700975,5313,2,1117.06,0,2234.12
802734,700976,5312,1,2527.93,5,2401.53
802735,700976,5344,4,646.0,30,1808.8
802736,700977,5312,3,2527.93,0,7583.79
802737,700977,5402,3,1023.97,10,2764.72
802738,700977,5018,4,19784.41,0,79137.64
802739,700978,5276,2,463.18,0,926.36
802740,700978,5312,3,2527.93,5,7204.6
802741,700978,5056,2,39496.97,20,63195.15
802742,700979,5276,1,463.18,0,463.18
802743,700979,5056,2,39496.97,10,71094.55
802744,700980,5276,4,463.18,5,1760.08
